app_id,min_storage,rec_storage
628120,0.8,-1
628130,1.0,-1
628140,1.5,-1
628150,0.1,-1
628160,0.05,-1
628170,0.1,-1
628180,0.1,-1
628190,1.0,-1
628200,2.0,-1
628290,2.0,-1
628320,2.0,-1
628350,4.0,-1
628450,0.65,-1
628460,0.25,-1
628530,0.05,-1
628550,0.1,-1
628560,0.15,-1
628570,0.45,-1
628580,0.06,-1
628650,1.0,-1
628660,0.5,-1
628670,6.0,-1
628700,-1,-1
628710,8.0,-1
628730,0.05,-1
628740,0.25,-1
628750,0.11,-1
628760,0.25,-1
628770,1.0,-1
628800,0.17500000000000002,-1
628820,3.0,-1
628830,0.15,-1
628890,10.0,-1
628900,0.25,-1
628920,0.3,-1
628940,4.0,-1
628950,3.0,-1
628960,3.0,-1
629000,2.0,-1
629030,0.3,-1
629040,1.0,-1
629080,1.076,-1
629090,12.0,-1
629100,0.681,-1
629110,1.2630000000000001,-1
629220,10.0,-1
629230,0.5,-1
629240,2.0,-1
629340,-1,-1
629360,4.0,-1
629380,0.1,-1
629400,2.0,-1
629410,1.0,-1
629420,0.2,-1
629430,2.0,-1
629440,1.5,-1
629520,0.02,-1
629540,2.0,-1
629550,10.0,-1
629640,5.0,-1
629650,4.0,-1
629690,6.0,5.5
629720,0.6,-1
629730,-1,-1
629760,40.0,-1
629770,3.0,-1
629780,0.35000000000000003,-1
629810,0.2,-1
629820,20.0,-1
629840,10.0,-1
629860,-1,-1
629960,2.0,-1
629970,0.45,-1
630020,6.0,-1
630030,4.0,-1
630050,3.0,-1
630060,1.0,-1
630070,1.0,-1
630080,3.0,-1
630130,0.08,-1
630140,0.15,-1
630160,0.512,-1
630170,2.0,-1
630240,1.053,-1
630260,1.0,-1
630280,0.5,-1
630310,0.5,-1
630360,0.3,-1
630390,0.2,-1
630460,0.1,-1
630470,0.2,-1
630490,3.5,-1
630510,0.5,-1
630550,2.0,-1
630610,24.0,-1
630630,2.7,-1
630640,2.0,-1
630670,2.0,-1
630690,0.5,-1
630720,0.5,-1
630830,1.2,-1
630870,2.0,-1
630900,0.2,-1
631120,1.0,-1
631130,5.0,-1
631220,1.5,-1
631240,0.759,-1
631250,0.063,-1
631260,0.391,-1
631270,0.095,-1
631280,0.998,-1
631490,0.2,-1
631510,12.0,-1
631540,1.0,-1
631570,0.8,-1
631660,0.4,-1
631770,0.2,-1
631810,3.0,-1
631830,0.015,-1
631900,0.73,-1
631920,2.0,-1
631950,1.0,-1
631980,-1,-1
631990,0.8,-1
632000,0.06,-1
632020,0.35000000000000003,-1
632040,0.06,-1
632050,7.0,-1
632070,11.0,-1
632080,-1,-1
632100,1.0,-1
632110,3.0,-1
632130,0.2,-1
632170,0.5,-1
632240,1.0,-1
632250,0.75,-1
632290,0.5,-1
632300,20.0,-1
632350,10.0,-1
632360,4.0,-1
632380,0.7000000000000001,-1
632470,20.0,-1
632510,0.492,-1
632520,2.0,-1
632590,0.3,-1
632620,1.0,-1
632710,5.0,-1
632750,-1,-1
632800,1.6,-1
632820,0.5,-1
632830,0.2,-1
632840,5.0,-1
632880,0.05,-1
632900,1.0,-1
633060,3.0,-1
633080,4.0,-1
633110,6.0,-1
633150,1.0,-1
633230,40.0,-1
633300,5.0,-1
633320,1.8,-1
633360,10.0,-1
633430,0.25,-1
633440,0.4,-1
633460,8.0,-1
633490,0.132,-1
633580,-1,-1
633600,-1,-1
633660,0.4,-1
633930,1.0,-1
633940,6.0,-1
633950,1.0,-1
633970,10.0,-1
634060,0.307,-1
634070,12.0,-1
634090,7.0,-1
634120,2.0,-1
634150,2.0,-1
634160,0.2,-1
634180,2.0,-1
634200,1.2,-1
634340,0.181,-1
634410,0.5,-1
634700,0.7000000000000001,-1
635040,0.2,-1
635050,11.0,-1
635060,0.01,-1
635190,0.1,-1
635200,2.0,-1
635220,3.0,-1
635250,10.0,-1
635260,8.0,-1
635270,1.0,-1
635310,1.0,-1
635320,3.0,-1
635390,12.0,-1
635410,0.3,-1
635520,0.878,-1
635590,3.0,-1
635670,1.0,-1
635700,5.0,-1
635790,0.5,-1
635850,1.0,-1
635880,0.2,-1
635900,5.0,-1
635930,0.1,-1
635940,9.0,-1
635980,0.2,-1
636010,0.7000000000000001,-1
636020,0.5,-1
636030,0.4,-1
636050,0.2,-1
636070,0.5,-1
636100,0.182,-1
636150,0.05,-1
636170,5.0,-1
636220,4.0,-1
636230,-1,-1
636310,0.15,-1
636320,0.6,-1
636330,3.0,-1
636360,600.0,-1
636370,0.7000000000000001,-1
636390,4.0,-1
636400,1.0,-1
636430,-1,-1
636450,2.0,-1
636460,1.0,-1
636480,1.0,-1
636490,4.0,-1
636520,1.2,-1
636560,0.3,-1
636570,25.0,-1
636580,6.0,-1
636590,1.0,-1
636620,1.0,-1
636640,1.0,-1
636720,6.0,-1
636740,-1,-1
636910,6.0,-1
636930,14.0,-1
636950,8.0,-1
636960,3.0,-1
636970,20.0,-1
637040,2.5,-1
637050,1.0,-1
637060,3.0,-1
637070,1.2,-1
637090,35.0,-1
637100,18.0,-1
637110,0.05,-1
637120,0.256,-1
637310,0.02,-1
637330,5.0,-1
637410,5.0,-1
637640,1.0,-1
637650,100.0,-1
637670,11.0,-1
637850,0.05,-1
637860,5.0,-1
637870,0.7000000000000001,-1
637880,0.2,-1
637920,-1,-1
637930,-1,-1
637940,-1,-1
637980,1.0,-1
638000,0.3,-1
638020,5.0,-1
638060,0.25,-1
638070,11.0,-1
638110,0.7000000000000001,-1
638130,1.0,-1
638160,7.0,-1
638200,0.2,-1
638230,4.0,-1
638240,1.615,-1
638250,0.857,-1
638260,1.385,-1
638270,1.1460000000000001,-1
638290,0.606,-1
638310,0.1,-1
638470,500.0,-1
638490,0.15,-1
638510,0.3,-1
638610,0.15,-1
638650,30.0,-1
638720,0.2,-1
638740,0.5,-1
638830,2.0,-1
638850,47.0,-1
638900,4.0,-1
638920,1.75,-1
638930,2.1,-1
638970,-1,-1
638990,1.5,-1
639130,3.0,-1
639170,0.015,-1
639180,4.0,-1
639190,1.0,-1
639220,0.6,-1
639230,0.5,-1
639240,2.0,-1
639270,2.3000000000000003,-1
639280,2.0,-1
639300,1.0,-1
639320,0.15,-1
639370,0.15,-1
639440,2.0,-1
639460,5.0,-1
639470,0.7000000000000001,-1
639490,3.0,-1
639560,3.0,-1
639650,0.015,-1
639720,0.16,-1
639730,3.0,-1
639770,0.15,-1
639840,3.0,-1
639920,0.3,-1
639960,1.5,-1
640050,15.0,-1
640080,1.0,-1
640090,2.0,-1
640120,2.0,-1
640150,4.0,-1
640160,0.4,-1
640210,2.0,-1
640250,0.14400000000000002,-1
640290,0.25,-1
640300,8.0,-1
640310,0.25,-1
640340,1.0,-1
640380,0.55,-1
640600,8.0,-1
640690,2.0,-1
640700,0.2,-1
640720,0.8,-1
640760,20.0,-1
640800,3.0,-1
640820,30.0,-1
640840,1.0,-1
640860,12.0,-1
640880,1.0,-1
640890,1.0,-1
640970,0.2,-1
640990,3.0,-1
641050,0.3,-1
641080,23.0,-1
641320,6.0,-1
641590,0.25,-1
641780,5.0,-1
641860,0.2,-1
641870,2.3000000000000003,-1
641910,4.0,-1
641940,0.28,-1
641950,1.0,-1
641960,0.9,-1
641980,2.0,-1
641990,4.0,-1
642000,3.0,-1
642020,0.002,-1
642070,2.0,-1
642090,1.0,-1
642170,2.0,-1
642190,-1,-1
642390,2.0,-1
642520,0.094,-1
642560,0.25,-1
642570,2.1,-1
642580,0.4,-1
642600,1.0,-1
642610,2.0,-1
642650,0.3,-1
642660,2.0,-1
642670,2.0,-1
642690,2.0,-1
642700,2.0,-1
642730,2.0,-1
642770,0.5,-1
642830,1.0,-1
642840,2.0,-1
642910,24.0,-1
643200,0.135,-1
643260,0.6,-1
643270,2.0,-1
643570,-1,-1
643590,20.0,-1
643610,3.0,-1
643620,3.0,-1
643810,4.0,-1
643820,8.0,-1
643830,3.0,-1
643870,0.1,-1
643880,0.06,-1
643900,1.0,-1
643940,0.39,-1
643950,1.0,-1
643960,0.2,-1
643970,1.0,-1
643980,0.2,-1
644000,10.0,-1
644010,7.0,-1
644080,0.4,-1
644130,1.0,-1
644150,6.0,-1
644160,5.0,-1
644300,-1,-1
644330,-1,-1
644370,0.1,-1
644380,3.0,-1
644390,0.5,-1
644400,0.802,-1
644420,0.1,-1
644480,12.0,-1
644530,0.3,-1
644540,4.0,-1
644550,1.0,-1
644560,2.0,-1
644580,0.1,-1
644610,1.0,-1
644640,15.0,-1
644660,8.0,-1
644670,-1,-1
644680,-1,-1
644710,2.0,-1
644740,0.72,-1
644760,0.8,-1
644830,20.0,-1
644860,0.5,-1
644870,0.2,-1
644890,4.0,-1
644930,4.0,-1
645090,0.025,-1
645150,2.0,-1
645200,-1,-1
645230,14.0,-1
645240,0.15,-1
645260,2.0,-1
645270,0.55,-1
645280,3.0,-1
645290,2.0,-1
645320,8.0,-1
645330,6.4,-1
645340,1.5,-1
645360,0.15,-1
645380,0.15,-1
645410,2.0,-1
645420,0.6,-1
645440,0.262,-1
645450,0.4,-1
645460,0.25,-1
645470,4.0,-1
645630,20.0,-1
645650,-1,-1
645690,1.0,-1
645720,0.5,-1
645730,16.0,-1
645750,0.133,-1
645780,0.22,-1
645790,5.0,-1
645820,0.2,-1
645830,2.0,-1
645860,7.0,-1
645920,0.5,-1
645930,10.0,-1
645940,0.55,-1
646010,4.0,-1
646050,13.0,-1
646100,0.5,-1
646150,0.05,-1
646180,0.025,-1
646200,13.0,-1
646210,1.0,-1
646240,0.03,-1
646270,3.0,-1
646280,2.0,-1
646300,2.0,-1
646330,1.3,-1
646350,0.7000000000000001,-1
646360,4.0,-1
646370,1.0,-1
646430,-1,-1
646460,0.35000000000000003,-1
646470,0.7000000000000001,-1
646500,2.0,-1
646530,1.0,-1
646570,1.0,-1
646600,4.0,-1
646680,0.2,-1
646820,0.5,-1
646830,0.1,-1
646890,1.0,-1
646910,-1,-1
646960,10.0,-1
647000,0.7000000000000001,-1
647040,0.08,-1
647050,0.06,-1
647080,0.529,-1
647090,0.713,-1
647280,-1,-1
647430,0.16,-1
647500,2.0,-1
647530,2.0,-1
647570,8.0,-1
647640,7.0,-1
647650,2.0,-1
647670,1.0,-1
647740,2.0,-1
647790,0.3,-1
647810,-1,-1
647830,25.0,-1
647840,1.0,-1
647850,1.029,-1
647890,0.557,-1
647900,0.984,-1
647910,1.456,-1
647930,0.8150000000000001,-1
647940,1.854,-1
647950,2.3000000000000003,-1
647960,0.3,-1
647980,-1,-1
647990,0.3,-1
648020,-1,-1
648050,0.5,-1
648060,3.0,-1
648070,10.0,-1
648100,3.0,-1
648120,0.25,-1
648150,1.0,-1
648190,1.0,-1
648350,8.0,-1
648380,0.3,-1
648390,1.0,-1
648410,17.0,-1
648430,15.0,-1
648440,0.2,-1
648510,-1,-1
648530,-1,-1
648550,2.0,-1
648570,1.0,-1
648580,6.0,-1
648600,100.0,-1
648630,8.0,-1
648640,0.544,-1
648660,0.2,-1
648670,0.2,-1
648750,1.0,-1
648780,10.0,-1
648800,10.0,-1
648810,1.75,-1
648870,5.0,-1
648880,1.0,-1
648890,0.2,-1
649000,0.5,-1
649040,-1,-1
649120,1.0,-1
649150,4.0,-1
649170,3.0,-1
649240,3.0,-1
649300,1.0,-1
649360,0.4,-1
649450,0.5,-1
649460,1.4000000000000001,-1
649510,2.0,-1
649570,2.0,-1
649580,2.0,-1
649600,0.2,-1
649620,8.0,-1
649630,1.0,-1
649640,12.0,-1
649660,4.0,-1
649670,6.0,-1
649730,0.6,-1
649740,0.4,-1
649770,0.3,-1
649790,-1,-1
649810,5.0,-1
649820,2.0,-1
649870,2.0,-1
649880,1.8,-1
649890,4.0,-1
649950,15.0,-1
649960,2.0,-1
649970,10.0,-1
649990,0.2,-1
650000,17.0,-1
650010,1.0,-1
650070,4.0,-1
650090,0.5,-1
650110,0.2,-1
650220,1.024,-1
650310,0.7000000000000001,-1
650330,0.7000000000000001,-1
650340,3.0,-1
650350,6.0,-1
650440,0.25,-1
650460,8.3,-1
650490,5.0,-1
650510,15.0,-1
650570,1.0,-1
650600,0.3,-1
650670,0.1,-1
650680,0.5,-1
650700,-1,-1
650720,0.8,-1
650730,2.0,-1
650740,1.5230000000000001,-1
650750,2.0,-1
650760,25.0,-1
650770,2.0,-1
650780,1.5,-1
650810,20.0,-1
650820,4.0,-1
650860,4.0,-1
650880,0.8,-1
650940,1.0,-1
650980,0.9,-1
650990,0.1,-1
651010,0.7000000000000001,-1
651080,2.0,-1
651090,3.0,-1
651120,3.0,-1
651170,0.1,-1
651280,1.0,-1
651320,0.2,-1
651340,2.0,-1
651360,0.06,-1
651380,0.5,-1
651470,1.0,-1
651490,1.0,-1
651500,-1,-1
651520,0.1,-1
651550,0.512,-1
651560,0.5,-1
651610,0.15,-1
651640,1.0,-1
651650,1.0,-1
651660,1.0,-1
651670,2.0,-1
651680,0.12,-1
651690,0.225,-1
651820,1.0,-1
651940,0.312,-1
651970,0.07,-1
651990,1.0,-1
652000,-1,-1
652030,0.3,-1
652040,0.2,-1
652050,0.1,-1
652060,0.15,-1
652070,1.2,-1
652090,0.723,-1
652120,0.4,-1
652140,1.0,-1
652150,15.0,-1
652160,0.7010000000000001,-1
652180,2.0,-1
652190,4.0,4.0
652200,0.225,-1
652230,1.0,-1
652250,0.2,-1
652270,0.24,-1
652280,2.0,-1
652310,0.009000000000000001,-1
652330,0.155,-1
652340,0.15,-1
652360,0.85,-1
652390,0.5,-1
652410,2.0,-1
652460,0.4,-1
652470,0.5,-1
652480,0.2,-1
652510,0.3,-1
652530,2.0,-1
652540,16.0,-1
652550,0.512,-1
652560,0.5,-1
652570,0.12,-1
652600,3.0,-1
652610,0.21,-1
652660,1.0,-1
652700,0.226,-1
652750,0.1,-1
652760,0.2,-1
652770,3.0,-1
652780,5.0,-1
652800,0.255,-1
652810,2.0,-1
652830,-1,-1
652880,0.5,-1
652890,0.999,-1
652900,2.0,-1
652910,0.037,-1
652940,0.1,-1
652950,2.0,-1
652980,0.15,-1
652990,0.2,-1
653020,0.01,-1
653050,0.3,-1
653060,1.2,-1
653080,1.0,-1
653100,0.06,-1
653120,30.0,-1
653130,-1,-1
653190,0.4,-1
653210,0.256,-1
653220,0.215,-1
653530,2.0,-1
653550,0.25,-1
653760,1.0,-1
653770,0.25,-1
653780,0.35000000000000003,-1
653850,0.01,-1
653870,0.7000000000000001,-1
653920,0.26,-1
653930,0.5,-1
653940,0.3,-1
653950,2.0,-1
653960,1.0,-1
653970,0.5,-1
654000,0.5,-1
654010,0.2,-1
654020,4.0,-1
654060,1.0,-1
654070,0.08,-1
654080,1.0,-1
654090,1.0,-1
654100,1.0,-1
654110,1.0,-1
654220,0.45,-1
654240,0.512,-1
654260,2.0,-1
654300,0.3,-1
654350,0.01,-1
654390,2.0,-1
654400,0.45,-1
654430,6.0,-1
654440,0.02,-1
654470,4.0,-1
654500,0.2,-1
654520,0.15,-1
654550,0.25,-1
654570,0.14,-1
654580,0.1,-1
654600,0.015,-1
654610,0.2,-1
654630,-1,0.1
654640,0.5,-1
654660,0.4,-1
654670,0.1,-1
654680,0.1,-1
654700,0.3,-1
654710,0.106,-1
654740,0.15,-1
654750,0.1,-1
654770,0.09,-1
654800,0.768,-1
654810,0.05,-1
654820,0.06,-1
654840,0.2,-1
654850,1.0,-1
654880,4.0,-1
654890,10.0,-1
654900,0.01,-1
654910,0.1,-1
654940,1.0,-1
654950,4.0,-1
654970,0.2,-1
654980,0.9,-1
654990,1.0,-1
655020,0.2,-1
655030,0.13,-1
655040,2.0,-1
655080,0.256,-1
655100,0.015,-1
655160,0.25,-1
655170,0.06,-1
655180,0.2,-1
655200,2.0,-1
655220,3.0,-1
655250,0.164,-1
655270,0.1,-1
655280,0.075,-1
655290,2.0,-1
655350,0.5,-1
655360,0.12,-1
655370,0.05,-1
655380,0.15,-1
655420,0.5,-1
655430,0.32,-1
655440,0.32,-1
655460,0.05,-1
655480,0.4,-1
655490,-1,-1
655500,2.0,-1
655530,4.0,-1
655550,6.0,-1
655580,5.0,-1
655600,0.02,-1
655610,1.5,-1
655620,1.5,-1
655630,0.3,-1
655640,0.25,-1
655650,0.075,-1
655660,2.0,-1
655700,7.0,-1
655710,2.0,-1
655730,2.0,-1
655740,0.24,-1
655750,4.0,-1
655760,8.0,-1
655770,0.5,-1
655780,1.5,-1
655790,1.0,-1
655910,0.15,-1
655930,1.0,-1
655940,3.0,-1
655950,0.01,-1
655980,5.0,-1
656020,0.15,-1
656040,0.125,-1
656060,3.0,-1
656070,0.4,-1
656100,0.02,-1
656120,0.005,-1
656130,0.2,-1
656140,0.5,-1
656170,-1,-1
656190,0.3,-1
656200,0.5,-1
656210,0.5,-1
656220,0.467,-1
656240,70.0,-1
656260,4.0,-1
656280,0.04,-1
656300,3.0,-1
656320,1.0,-1
656330,0.15,-1
656340,0.6,-1
656350,2.0,-1
656360,1.0,-1
656380,0.1,-1
656400,0.5,-1
656440,0.5,-1
656450,0.4,-1
656460,0.45,-1
656480,0.45,-1
656490,-1,0.099
656510,0.1,-1
656530,4.0,-1
656550,0.675,-1
656560,0.5,-1
656570,-1,-1
656580,3.6,-1
656590,0.7000000000000001,-1
656600,0.7000000000000001,-1
656610,5.0,-1
656620,0.4,-1
656630,0.15,-1
656640,0.06,-1
656660,0.11,-1
656680,0.56,-1
656690,0.9,-1
656700,8.0,-1
656730,2.0,-1
656740,1.0,-1
656770,1.5,-1
656780,0.2,-1
656880,0.7000000000000001,-1
656890,0.45,-1
656900,1.2,-1
656910,0.25,-1
656940,0.177,-1
656970,0.2,-1
657000,0.5,-1
657010,2.0,-1
657020,0.65,-1
657040,2.0,-1
657050,0.06,-1
657060,1.014,-1
657070,0.5,-1
657090,1.25,-1
657110,0.5,-1
657120,0.5,-1
657170,0.25,-1
657180,0.25,-1
657200,3.7,-1
657230,1.0,-1
657240,2.0,-1
657260,0.4,-1
657280,-1,-1
657290,0.35000000000000003,-1
657300,0.2,-1
657400,1.0,-1
657410,0.3,-1
657440,0.05,-1
657450,1.0,-1
657470,1.5,-1
657500,1.0,-1
657530,0.24,-1
657550,0.3,-1
657560,5.0,-1
657590,0.4,-1
657630,0.1,-1
657690,0.42,-1
657700,3.0,-1
657780,4.0,-1
657790,0.2,-1
657990,2.0,-1
658050,1.0,-1
658060,-1,-1
658090,2.0,-1
658120,0.15,-1
658140,7.0,-1
658150,0.031,-1
658160,0.04,-1
658210,0.4,-1
658230,4.0,-1
658250,0.5,-1
658260,30.0,-1
658320,0.15,-1
658330,0.3,-1
658390,-1,-1
658400,0.512,-1
658420,1.0,-1
658430,0.4,-1
658440,12.0,-1
658450,0.02,-1
658470,0.512,-1
658480,10.0,-1
658490,8.0,-1
658500,0.8,-1
658510,4.0,-1
658530,5.0,-1
658550,0.015,-1
658560,0.015,-1
658570,10.0,-1
658590,1.5,-1
658600,3.0,-1
658610,0.5,-1
658620,4.0,-1
658630,1.0,-1
658660,1.0,-1
658690,2.0,-1
658700,19.0,-1
658710,3.0,-1
658760,2.0,-1
658770,0.5,-1
658780,0.3,-1
658790,5.0,-1
658800,0.11,-1
658810,0.75,-1
658830,5.0,-1
658850,1.0,-1
658870,0.7000000000000001,-1
658880,0.4,-1
658890,1.0,-1
658970,0.2,-1
658980,12.288,-1
658990,0.2,-1
659000,0.03,-1
659040,-1,-1
659060,0.3,-1
659110,4.0,-1
659120,2.0,-1
659130,0.6,-1
659160,1.0,-1
659170,0.126,-1
659180,0.512,-1
659190,0.3,-1
659220,3.0,-1
659260,0.7000000000000001,-1
659300,0.6,-1
659320,0.5,-1
659460,2.0,-1
659480,7.0,-1
659490,2.0,-1
659500,0.2,-1
659510,-1,-1
659540,0.45,-1
659560,0.02,-1
659630,3.0,-1
659760,2.0,-1
659780,1.0,-1
659790,0.074,-1
659810,0.25,-1
659830,2.0,-1
659840,0.5,-1
659860,0.065,-1
659870,0.5,-1
659890,0.11,-1
659900,0.3,-1
659910,0.2,-1
659920,1.3,-1
659940,0.2,-1
659950,0.15,-1
659960,20.0,-1
660030,0.11,-1
660040,0.1,-1
660070,0.25,-1
660110,0.45,-1
660160,6.0,-1
660170,0.3,-1
660200,-1,-1
660270,0.2,-1
660280,0.025,-1
660290,0.4,-1
660320,0.256,-1
660330,3.0,-1
660340,0.1,-1
660390,2.0,-1
660400,0.15,-1
660450,2.0,-1
660520,0.9480000000000001,-1
660560,2.0,-1
660730,0.5,-1
660760,0.13,-1
660820,-1,-1
660880,0.361,-1
660890,7.0,-1
660900,1.5,-1
660920,11.0,-1
660940,0.3,-1
660970,0.04,-1
660980,2.3000000000000003,-1
660990,5.0,-1
661000,0.7000000000000001,-1
661030,0.1,-1
661040,0.6,-1
661050,0.4,-1
661070,0.08,-1
661100,0.02,-1
661110,0.5,-1
661120,0.5,-1
661130,2.0,-1
661180,0.5,-1
661190,3.0,-1
661200,1.0,-1
661220,0.3,-1
661230,1.0,-1
661240,0.5,-1
661260,0.512,-1
661270,0.2,-1
661280,0.3,-1
661290,14.0,-1
661300,0.11,-1
661330,0.1,-1
661340,3.0,-1
661360,0.20500000000000002,-1
661380,0.25,-1
661410,1.0,-1
661420,1.0,-1
661430,0.05,-1
661440,1.0,-1
661450,25.0,-1
661460,1.5,-1
661470,0.55,-1
661480,0.1,-1
661490,0.5,-1
661500,0.5,-1
661520,0.3,-1
661530,0.2,-1
661550,0.5,-1
661560,0.16,-1
661610,2.0,-1
661650,0.2,-1
661670,1.0,-1
661680,5.0,-1
661690,0.15,-1
661700,0.3,-1
661730,1.0,-1
661740,2.0,-1
661790,5.0,-1
661820,0.05,-1
661830,0.05,-1
661900,0.12,-1
661920,3.0,-1
661940,2.0,-1
661950,0.299,-1
661960,0.6,-1
661970,0.6,-1
661990,10.0,-1
662170,0.3,-1
662180,1.0,-1
662190,3.0,-1
662200,0.5,-1
662210,0.5750000000000001,-1
662230,0.3,-1
662240,7.0,-1
662260,-1,-1
662320,5.0,-1
662380,4.0,-1
662390,2.0,-1
662400,2.0,-1
662410,0.12,-1
662470,1.0,-1
662500,1.0,-1
662540,0.15,-1
662550,1.6,-1
662610,0.279,-1
662620,0.25,-1
662660,2.0,-1
662680,8.0,-1
662690,0.05,-1
662700,0.72,-1
662720,0.3,-1
662780,0.6,-1
662830,-1,-1
662840,4.0,-1
662870,2.0,-1
662910,0.8,-1
662920,0.5,-1
662930,1.0,-1
662940,0.28400000000000003,-1
662950,0.512,-1
662960,15.0,-1
662990,0.3,-1
663020,1.6,-1
663060,0.7000000000000001,-1
663080,0.03,-1
663090,10.0,-1
663100,2.048,-1
663110,-1,1.0
663120,0.9,-1
663130,1.0,-1
663140,-1,-1
663160,4.0,-1
663170,0.5,-1
663190,2.0,-1
663200,2.0,-1
663210,0.3,-1
663220,0.2,-1
663240,0.3,-1
663250,4.0,-1
663290,0.3,-1
663300,3.0,-1
663370,0.2,-1
663390,0.21,-1
663410,0.2,-1
663430,0.3,-1
663480,0.024,-1
663530,0.1,-1
663540,0.052000000000000005,-1
663590,-1,-1
663600,2.0,-1
663690,1.0,-1
663760,0.005,-1
663830,2.0,-1
663920,0.05,-1
664000,2.0,-1
664010,12.0,-1
664030,0.2,-1
664040,2.0,-1
664050,0.3,-1
664060,1.0,-1
664080,0.3,-1
664090,4.0,-1
664110,0.27,-1
664120,0.4,-1
664130,1.0,-1
664140,0.2,-1
664160,0.3,-1
664180,0.2,-1
664190,0.064,-1
664210,0.15,-1
664240,0.2,-1
664250,1.0,-1
664290,0.35000000000000003,-1
664320,3.0,-1
664340,-1,-1
664350,0.05,-1
664420,0.5,-1
664440,2.0,-1
664450,3.0,-1
664460,8.0,-1
664510,0.4,-1
664530,0.241,-1
664560,1.0,-1
664570,0.5,-1
664590,1.0,-1
664600,-1,-1
664610,0.128,-1
664620,0.35000000000000003,-1
664630,0.215,-1
664650,1.0,-1
664660,0.1,-1
664750,0.5,-1
664780,-1,-1
664820,0.3,-1
664830,0.9,-1
664850,0.3,-1
664870,-1,-1
665030,0.3,-1
665040,0.212,-1
665060,0.3,-1
665080,2.0,-1
665090,3.0,-1
665110,8.0,-1
665120,4.0,-1
665140,3.0,-1
665160,1.0,-1
665200,4.0,-1
665210,2.0,-1
665240,0.295,-1
665270,0.7000000000000001,-1
665300,-1,1.0
665310,1.0,-1
665330,0.1,-1
665340,10.0,-1
665350,0.1,-1
665360,2.0,-1
665370,0.04,-1
665410,0.126,-1
665440,1.0,-1
665450,2.0,-1
665490,0.168,-1
665510,0.8,-1
665550,0.4,-1
665560,1.0,-1
665590,0.1,-1
665620,4.0,-1
665630,0.25,-1
665640,0.2,-1
665650,1.0,-1
665670,-1,-1
665680,0.5,-1
665730,1.0,-1
665740,0.2,-1
665780,0.3,-1
665790,2.0,-1
665840,2.048,-1
665880,2.0,-1
665890,0.28,-1
665900,0.5,-1
665920,1.0,-1
665930,0.3,-1
665950,2.0,-1
665960,0.25,-1
666010,1.0,-1
666020,0.128,-1
666040,0.5,-1
666050,0.2,-1
666060,1.8,-1
666080,0.81,-1
666090,0.09,-1
666100,2.0,-1
666110,0.002,-1
666120,2.0,-1
666140,6.0,-1
666150,10.0,-1
666170,2.0,-1
666220,0.05,-1
666250,0.4,-1
666260,1.0,-1
666290,0.6,-1
666310,0.8,-1
666320,0.12,-1
666330,2.0,-1
666340,0.5,-1
666560,2.0,-1
666570,0.5,-1
666590,2.0,-1
666600,0.12,-1
666610,0.03,-1
666620,5.0,-1
666630,3.0,-1
666640,0.5,-1
666660,0.013000000000000001,-1
666730,0.2,-1
666780,1.0,-1
666790,0.311,-1
666800,0.08,-1
666810,1.0,-1
666820,0.5,-1
666850,2.0,-1
666860,0.075,-1
666870,1.0,-1
666910,0.13,-1
666930,7.4,-1
666940,0.4,-1
666960,0.42,-1
667000,2.0,-1
667010,6.0,-1
667030,0.7000000000000001,-1
667040,0.7000000000000001,-1
667050,10.0,-1
667060,2.0,-1
667110,3.0,-1
667120,1.3,-1
667130,0.1,-1
667160,0.5,-1
667170,0.12,-1
667220,1.5,-1
667240,0.2,-1
667270,0.5,-1
667300,0.515,-1
667310,0.3,-1
667340,0.25,-1
667360,0.08,-1
667400,0.04,-1
667410,0.6,-1
667420,0.5,-1
667450,0.3,-1
667510,0.091,-1
667530,2.0,-1
667550,2.0,-1
667580,1.0,-1
667590,0.42,-1
667600,0.6,-1
667610,-1,-1
667620,2.0,-1
667630,0.3,-1
667660,0.3,-1
667670,0.4,-1
667690,0.12,-1
667720,32.0,-1
667760,0.8,-1
667770,4.0,-1
667780,0.8,-1
667790,0.25,-1
667800,3.0,-1
667810,5.0,-1
667820,0.15,-1
667840,0.2,-1
667870,0.12,-1
667880,0.1,-1
667890,0.25,-1
667900,10.0,-1
667920,0.012,-1
667930,0.2,-1
667970,3.0,-1
668010,1.4000000000000001,-1
668020,0.73,-1
668030,1.0,-1
668170,0.3,-1
668190,0.5,-1
668200,0.292,-1
668210,0.6,-1
668220,0.1,-1
668230,0.15,-1
668280,1.0,-1
668290,0.2,-1
668300,10.0,-1
668320,3.0,-1
668350,0.6,-1
668360,4.0,-1
668430,2.0,-1
668460,1.0,-1
668490,0.5,-1
668510,0.35000000000000003,-1
668520,0.5,-1
668550,8.0,-1
668560,0.025,-1
668570,0.14,-1
668580,90.0,-1
668590,1.0,-1
668600,2.0,-1
668610,2.0,-1
668630,4.0,-1
668650,2.0,-1
668660,0.15,-1
668670,0.5,-1
668680,1.0,-1
668730,3.0,-1
668770,0.2,-1
668780,2.0,-1
668790,0.5,-1
668800,0.139,-1
668830,0.32,-1
668850,0.125,-1
668890,2.0,-1
668910,10.0,-1
668960,0.5,-1
668970,0.25,-1
668980,0.8,-1
669000,0.8,-1
669040,1.181,-1
669050,0.85,-1
669290,21.0,-1
